[0.6932098765432102, 0.019249958184565166, (0.7249999999999999,)]
[0.695043103448276, 0.020198027300782295, (0.7249999999999999,)]
[0.6963709677419354, 0.021013786636689916, (0.7249999999999999,)]
[0.6986111111111111, 0.021100974440395725, (0.7249999999999999,)]
[0.6999404761904756, 0.02136805276900347, (0.7249999999999999,)]
[0.701689189189189, 0.021747067116545164, (0.7249999999999999,)]
[0.702350427350427, 0.021636132161670346, (0.7249999999999999,)]
[0.7029979674796744, 0.02110869235381718, (0.7249999999999999,)]
[0.7031007751937983, 0.021465092132979605, (0.7249999999999999,)]
[0.702685185185185, 0.02168901190260369, (0.7249999999999999,)]
126.36943316459656
